날짜,지역,확진자수
2020.08.15,대구,6946
2020.08.15,인천,399
2020.08.15,광주,221
2020.08.15,대전,168
2020.08.15,울산,62
2020.08.15,세종,50
2020.08.15,경기,1800
2020.08.15,강원,81
2020.08.15,충북,82
2020.08.15,충남,202
2020.08.15,전북,43
2020.08.15,전남,42
2020.08.15,경북,1412
2020.08.15,경남,168
2020.08.15,제주,26
2020.08.16,서울,1987
2020.08.16,부산,208
2020.08.16,대구,6947
2020.08.16,인천,408
2020.08.16,광주,228
2020.08.16,대전,168
2020.08.16,울산,65
2020.08.16,세종,50
2020.08.16,경기,1898
2020.08.16,강원,81
2020.08.16,충북,83
2020.08.16,충남,207
2020.08.16,전북,43
2020.08.16,전남,42
2020.08.16,경북,1412
2020.08.16,경남,170
2020.08.16,제주,26
2020.08.17,서울,2077
2020.08.17,부산,215
2020.08.17,대구,6948
2020.08.17,인천,415
2020.08.17,광주,235
2020.08.17,대전,170
2020.08.17,울산,65
2020.08.17,세종,50
2020.08.17,경기,1968
2020.08.17,강원,82
2020.08.17,충북,86
2020.08.17,충남,211
2020.08.17,전북,44
2020.08.17,전남,42
2020.08.17,경북,1414
2020.08.17,경남,170
2020.08.17,제주,26
2020.08.18,서울,2209
2020.08.18,부산,222
2020.08.18,대구,6954
2020.08.18,인천,433
2020.08.18,광주,239
2020.08.18,대전,170
2020.08.18,울산,68
2020.08.18,세종,50
2020.08.18,경기,2020
2020.08.18,강원,84
2020.08.18,충북,87
2020.08.18,충남,216
2020.08.18,전북,51
2020.08.18,전남,42
2020.08.18,경북,1417
2020.08.18,경남,170
2020.08.18,제주,26
2020.08.19,서울,2360
2020.08.19,부산,231
2020.08.19,대구,6956
2020.08.19,인천,441
2020.08.19,광주,245
2020.08.19,대전,170
2020.08.19,울산,68
2020.08.19,세종,52
2020.08.19,경기,2119
2020.08.19,강원,90
2020.08.19,충북,89
2020.08.19,충남,219
2020.08.19,전북,52
2020.08.19,전남,44
2020.08.19,경북,1420
2020.08.19,경남,171
2020.08.19,제주,26
2020.08.20,서울,2495
2020.08.20,부산,246
2020.08.20,대구,6959
2020.08.20,인천,451
2020.08.20,광주,246
2020.08.20,대전,178
2020.08.20,울산,68
2020.08.20,세종,53
2020.08.20,경기,2204
2020.08.20,강원,95
2020.08.20,충북,90
2020.08.20,충남,224
2020.08.20,전북,58
2020.08.20,전남,47
2020.08.20,경북,1425
2020.08.20,경남,174
2020.08.20,제주,26
2020.08.21,서울,2621
2020.08.21,부산,254
2020.08.21,대구,6963
2020.08.21,인천,469
2020.08.21,광주,251
2020.08.21,대전,185
2020.08.21,울산,69
2020.08.21,세종,56
2020.08.21,경기,2307
2020.08.21,강원,104
2020.08.21,충북,93
2020.08.21,충남,237
2020.08.21,전북,63
2020.08.21,전남,53
2020.08.21,경북,1431
2020.08.21,경남,178
2020.08.21,제주,26
2020.08.22,서울,2749
2020.08.22,부산,257
2020.08.22,대구,6972
2020.08.22,인천,491
2020.08.22,광주,262
2020.08.22,대전,190
2020.08.22,울산,72
2020.08.22,세종,57
2020.08.22,경기,2402
2020.08.22,강원,120
2020.08.22,충북,95
2020.08.22,충남,244
2020.08.22,전북,67
2020.08.22,전남,60
2020.08.22,경북,1435
2020.08.22,경남,187
2020.08.22,제주,28
2020.08.23,서울,2889
2020.08.23,부산,259
2020.08.23,대구,6978
2020.08.23,인천,523
2020.08.23,광주,279
2020.08.23,대전,205
2020.08.23,울산,75
2020.08.23,세종,57
2020.08.23,경기,2527
2020.08.23,강원,135
2020.08.23,충북,98
2020.08.23,충남,254
2020.08.23,전북,67
2020.08.23,전남,74
2020.08.23,경북,1437
2020.08.23,경남,196
2020.08.23,제주,28
2020.08.24,서울,2986
2020.08.24,부산,262
2020.08.24,대구,6978
2020.08.24,인천,543
2020.08.24,광주,280
2020.08.24,대전,215
2020.08.24,울산,76
2020.08.24,세종,60
2020.08.24,경기,2612
2020.08.24,강원,141
2020.08.24,충북,108
2020.08.24,충남,262
2020.08.24,전북,71
2020.08.24,전남,81
2020.08.24,경북,1443
2020.08.24,경남,197
2020.08.24,제주,28
2020.08.25,서울,3120
2020.08.25,부산,265
2020.08.25,대구,6983
2020.08.25,인천,558
2020.08.25,광주,284
2020.08.25,대전,226
2020.08.25,울산,76
2020.08.25,세종,63
2020.08.25,경기,2684
2020.08.25,강원,149
2020.08.25,충북,110
2020.08.25,충남,271
2020.08.25,전북,75
2020.08.25,전남,82
2020.08.25,경북,1444
2020.08.25,경남,199
2020.08.25,제주,31
2020.08.26,서울,3232
2020.08.26,부산,269
2020.08.26,대구,6986
2020.08.26,인천,585
2020.08.26,광주,291
2020.08.26,대전,233
2020.08.26,울산,78
2020.08.26,세종,63
2020.08.26,경기,2782
2020.08.26,강원,167
2020.08.26,충북,110
2020.08.26,충남,283
2020.08.26,전북,82
2020.08.26,전남,95
2020.08.26,경북,1444
2020.08.26,경남,204
2020.08.26,제주,33
2020.08.27,서울,3386
2020.08.27,부산,277
2020.08.27,대구,6999
2020.08.27,인천,644
2020.08.27,광주,330
2020.08.27,대전,236
2020.08.27,울산,80
2020.08.27,세종,63
2020.08.27,경기,2884
2020.08.27,강원,181
2020.08.27,충북,111
2020.08.27,충남,298
2020.08.27,전북,84
2020.08.27,전남,108
2020.08.27,경북,1448
2020.08.27,경남,212
2020.08.27,제주,34
2020.08.28,서울,3532
2020.08.28,부산,285
2020.08.28,대구,7007
2020.08.28,인천,671
2020.08.28,광주,347
2020.08.28,대전,239
2020.08.28,울산,81
2020.08.28,세종,65
2020.08.28,경기,2997
2020.08.28,강원,184
2020.08.28,충북,116
2020.08.28,충남,307
2020.08.28,전북,86
2020.08.28,전남,120
2020.08.28,경북,1449
2020.08.28,경남,216
2020.08.28,제주,36
2020.08.29,서울,3657
2020.08.29,부산,291
2020.08.29,대구,7013
2020.08.29,인천,691
2020.08.29,광주,363
2020.08.29,대전,243
2020.08.29,울산,81
2020.08.29,세종,65
2020.08.29,경기,3101
2020.08.29,강원,184
2020.08.29,충북,122
2020.08.29,충남,315
2020.08.29,전북,86
2020.08.29,전남,129
2020.08.29,경북,1450
2020.08.29,경남,228
2020.08.29,제주,37
2020.08.30,서울,3773
2020.08.30,부산,297
2020.08.30,대구,7043
2020.08.30,인천,704
2020.08.30,광주,365
2020.08.30,대전,249
2020.08.30,울산,84
2020.08.30,세종,66
2020.08.30,경기,3181
2020.08.30,강원,186
2020.08.30,충북,127
2020.08.30,충남,323
2020.08.30,전북,86
2020.08.30,전남,137
2020.08.30,경북,1453
2020.08.30,경남,235
2020.08.30,제주,39
2020.08.31,서울,3867
2020.08.31,부산,301
2020.08.31,대구,7047
2020.08.31,인천,718
2020.08.31,광주,374
2020.08.31,대전,256
2020.08.31,울산,89
2020.08.31,세종,67
2020.08.31,경기,3260
2020.08.31,강원,189
2020.08.31,충북,128
2020.08.31,충남,332
2020.08.31,전북,87
2020.08.31,전남,142
2020.08.31,경북,1455
2020.08.31,경남,236
2020.08.31,제주,45
2020.09.01,서울,3961
2020.09.01,부산,304
2020.09.01,대구,7049
2020.09.01,인천,740
2020.09.01,광주,378
2020.09.01,대전,264
2020.09.01,울산,95
2020.09.01,세종,67
2020.09.01,경기,3323
2020.09.01,강원,193
2020.09.01,충북,129
2020.09.01,충남,339
2020.09.01,전북,87
2020.09.01,전남,146
2020.09.01,경북,1464
2020.09.01,경남,239
2020.09.01,제주,46
2020.09.02,서울,4062
2020.09.02,부산,311
2020.09.02,대구,7062
2020.09.02,인천,751
2020.09.02,광주,388
2020.09.02,대전,278
2020.09.02,울산,100
2020.09.02,세종,67
2020.09.02,경기,3407
2020.09.02,강원,195
2020.09.02,충북,130
2020.09.02,충남,346
2020.09.02,전북,87
2020.09.02,전남,149
2020.09.02,경북,1468
2020.09.02,경남,240
2020.09.02,제주,47
2020.09.03,서울,4131
2020.09.03,부산,315
2020.09.03,대구,7065
2020.09.03,인천,767
2020.09.03,광주,394
2020.09.03,대전,282
2020.09.03,울산,108
2020.09.03,세종,67
2020.09.03,경기,3471
2020.09.03,강원,199
2020.09.03,충북,131
2020.09.03,충남,353
2020.09.03,전북,87
2020.09.03,전남,155
2020.09.03,경북,1468
2020.09.03,경남,240
2020.09.03,제주,47
2020.09.04,서울,4201
2020.09.04,부산,319
2020.09.04,대구,7072
2020.09.04,인천,770
2020.09.04,광주,405
2020.09.04,대전,286
2020.09.04,울산,111
2020.09.04,세종,67
2020.09.04,경기,3527
2020.09.04,강원,202
2020.09.04,충북,135
2020.09.04,충남,374
2020.09.04,전북,87
2020.09.04,전남,156
2020.09.04,경북,1472
2020.09.04,경남,243
2020.09.04,제주,47
2020.09.05,서울,4251
2020.09.05,부산,329
2020.09.05,대구,7077
2020.09.05,인천,784
2020.09.05,광주,413
2020.09.05,대전,288
2020.09.05,울산,112
2020.09.05,세종,67
2020.09.05,경기,3578
2020.09.05,강원,205
2020.09.05,충북,139
2020.09.05,충남,378
2020.09.05,전북,89
2020.09.05,전남,156
2020.09.05,경북,1473
2020.09.05,경남,251
2020.09.05,제주,48
2020.09.06,서울,4314
2020.09.06,부산,331
2020.09.06,대구,7082
2020.09.06,인천,796
2020.09.06,광주,420
2020.09.06,대전,293
2020.09.06,울산,113
2020.09.06,세종,67
2020.09.06,경기,3625
2020.09.06,강원,210
2020.09.06,충북,141
2020.09.06,충남,380
2020.09.06,전북,90
2020.09.06,전남,159
2020.09.06,경북,1475
2020.09.06,경남,257
2020.09.06,제주,48
2020.09.07,서울,4362
2020.09.07,부산,340
2020.09.07,대구,7084
2020.09.07,인천,797
2020.09.07,광주,429
2020.09.07,대전,298
2020.09.07,울산,116
2020.09.07,세종,67
2020.09.07,경기,3656
2020.09.07,강원,210
2020.09.07,충북,141
2020.09.07,충남,383
2020.09.07,전북,91
2020.09.07,전남,159
2020.09.07,경북,1475
2020.09.07,경남,260
2020.09.07,제주,48
2020.09.08,서울,4429
2020.09.08,부산,341
2020.09.08,대구,7086
2020.09.08,인천,799
2020.09.08,광주,442
2020.09.08,대전,302
2020.09.08,울산,119
2020.09.08,세종,68
2020.09.08,경기,3687
2020.09.08,강원,210
2020.09.08,충북,142
2020.09.08,충남,383
2020.09.08,전북,94
2020.09.08,전남,160
2020.09.08,경북,1478
2020.09.08,경남,260
2020.09.08,제주,48
2020.09.09,서울,4478
2020.09.09,부산,343
2020.09.09,대구,7088
2020.09.09,인천,800
2020.09.09,광주,459
2020.09.09,대전,310
2020.09.09,울산,123
2020.09.09,세종,70
2020.09.09,경기,3742
2020.09.09,강원,210
2020.09.09,충북,143
2020.09.09,충남,391
2020.09.09,전북,95
2020.09.09,전남,161
2020.09.09,경북,1478
2020.09.09,경남,261
2020.09.09,제주,48
2020.09.10,서울,4526
2020.09.10,부산,344
2020.09.10,대구,7089
2020.09.10,인천,805
2020.09.10,광주,464
2020.09.10,대전,321
2020.09.10,울산,127
2020.09.10,세종,70
2020.09.10,경기,3792
2020.09.10,강원,212
2020.09.10,충북,146
2020.09.10,충남,403
2020.09.10,전북,96
2020.09.10,전남,163
2020.09.10,경북,1481
2020.09.10,경남,262
2020.09.10,제주,50
2020.09.11,서울,4589
2020.09.11,부산,347
2020.09.11,대구,7090
2020.09.11,인천,813
2020.09.11,광주,472
2020.09.11,대전,332
2020.09.11,울산,132
2020.09.11,세종,70
2020.09.11,경기,3839
2020.09.11,강원,212
2020.09.11,충북,147
2020.09.11,충남,417
2020.09.11,전북,96
2020.09.11,전남,165
2020.09.11,경북,1483
2020.09.11,경남,262
2020.09.11,제주,52
2020.09.12,서울,4639
2020.09.12,부산,351
2020.09.12,대구,7094
2020.09.12,인천,821
2020.09.12,광주,475
2020.09.12,대전,339
2020.09.12,울산,133
2020.09.12,세종,70
2020.09.12,경기,3871
2020.09.12,강원,215
2020.09.12,충북,147
2020.09.12,충남,423
2020.09.12,전북,97
2020.09.12,전남,166
2020.09.12,경북,1485
2020.09.12,경남,265
2020.09.12,제주,53
2020.09.13,서울,4670
2020.09.13,부산,354
2020.09.13,대구,7108
2020.09.13,인천,824
2020.09.13,광주,478
2020.09.13,대전,341
2020.09.13,울산,140
2020.09.13,세종,70
2020.09.13,경기,3903
2020.09.13,강원,216
2020.09.13,충북,147
2020.09.13,충남,434
2020.09.13,전북,99
2020.09.13,전남,166
2020.09.13,경북,1487
2020.09.13,경남,268
2020.09.13,제주,53
2020.09.14,서울,4711
2020.09.14,부산,357
2020.09.14,대구,7112
2020.09.14,인천,834
2020.09.14,광주,481
2020.09.14,대전,342
2020.09.14,울산,141
2020.09.14,세종,70
2020.09.14,경기,3933
2020.09.14,강원,216
2020.09.14,충북,147
2020.09.14,충남,442
2020.09.14,전북,100
2020.09.14,전남,166
2020.09.14,경북,1488
2020.09.14,경남,269
2020.09.14,제주,53
2020.09.15,서울,4743
2020.09.15,부산,361
2020.09.15,대구,7112
2020.09.15,인천,843
2020.09.15,광주,482
2020.09.15,대전,345
2020.09.15,울산,141
2020.09.15,세종,70
2020.09.15,경기,3972
2020.09.15,강원,217
2020.09.15,충북,149
2020.09.15,충남,445
2020.09.15,전북,101
2020.09.15,전남,166
2020.09.15,경북,1489
2020.09.15,경남,271
2020.09.15,제주,56
2020.09.16,서울,4794
2020.09.16,부산,365
2020.09.16,대구,7116
2020.09.16,인천,852
2020.09.16,광주,484
2020.09.16,대전,346
2020.09.16,울산,141
2020.09.16,세종,70
2020.09.16,경기,3998
2020.09.16,강원,217
2020.09.16,충북,151
2020.09.16,충남,447
2020.09.16,전북,106
2020.09.16,전남,166
2020.09.16,경북,1491
2020.09.16,경남,274
2020.09.16,제주,56
2020.09.17,서울,4857
2020.09.17,부산,367
2020.09.17,대구,7118
2020.09.17,인천,859
2020.09.17,광주,485
2020.09.17,대전,348
2020.09.17,울산,141
2020.09.17,세종,70
2020.09.17,경기,4052
2020.09.17,강원,217
2020.09.17,충북,151
2020.09.17,충남,457
2020.09.17,전북,106
2020.09.17,전남,167
2020.09.17,경북,1497
2020.09.17,경남,277
2020.09.17,제주,56
2020.09.18,서울,4904
2020.09.18,부산,369
2020.09.18,대구,7120
2020.09.18,인천,865
2020.09.18,광주,485
2020.09.18,대전,350
2020.09.18,울산,141
2020.09.18,세종,70
2020.09.18,경기,4089
2020.09.18,강원,217
2020.09.18,충북,154
2020.09.18,충남,463
2020.09.18,전북,114
2020.09.18,전남,167
2020.09.18,경북,1502
2020.09.18,경남,281
2020.09.18,제주,58
2020.09.19,서울,4944
2020.09.19,부산,371
2020.09.19,대구,7122
2020.09.19,인천,876
2020.09.19,광주,485
2020.09.19,대전,352
2020.09.19,울산,141
2020.09.19,세종,70
2020.09.19,경기,4130
2020.09.19,강원,217
2020.09.19,충북,155
2020.09.19,충남,467
2020.09.19,전북,115
2020.09.19,전남,167
2020.09.19,경북,1506
2020.09.19,경남,282
2020.09.19,제주,58
2020.09.20,서울,4972
2020.09.20,부산,377
2020.09.20,대구,7124
2020.09.20,인천,879
2020.09.20,광주,485
2020.09.20,대전,354
2020.09.20,울산,142
2020.09.20,세종,70
2020.09.20,경기,4156
2020.09.20,강원,217
2020.09.20,충북,156
2020.09.20,충남,468
2020.09.20,전북,115
2020.09.20,전남,167
2020.09.20,경북,1511
2020.09.20,경남,283
2020.09.20,제주,58
2020.09.21,서울,4995
2020.09.21,부산,385
2020.09.21,대구,7125
2020.09.21,인천,881
2020.09.21,광주,486
2020.09.21,대전,356
2020.09.21,울산,142
2020.09.21,세종,70
2020.09.21,경기,4174
2020.09.21,강원,217
2020.09.21,충북,158
2020.09.21,충남,468
2020.09.21,전북,115
2020.09.21,전남,167
2020.09.21,경북,1512
2020.09.21,경남,285
2020.09.21,제주,58
2020.09.22,서울,5016
2020.09.22,부산,390
2020.09.22,대구,7125
2020.09.22,인천,883
2020.09.22,광주,486
2020.09.22,대전,356
2020.09.22,울산,143
2020.09.22,세종,71
2020.09.22,경기,4194
2020.09.22,강원,219
2020.09.22,충북,160
2020.09.22,충남,468
2020.09.22,전북,115
2020.09.22,전남,167
2020.09.22,경북,1516
2020.09.22,경남,286
2020.09.22,제주,58
2020.09.23,서울,5056
2020.09.23,부산,397
2020.09.23,대구,7128
2020.09.23,인천,888
2020.09.23,광주,488
2020.09.23,대전,356
2020.09.23,울산,145
2020.09.23,세종,71
2020.09.23,경기,4224
2020.09.23,강원,220
2020.09.23,충북,162
2020.09.23,충남,473
2020.09.23,전북,116
2020.09.23,전남,167
2020.09.23,경북,1522
2020.09.23,경남,286
2020.09.23,제주,58
2020.09.24,서울,5095
2020.09.24,부산,404
2020.09.24,대구,7129
2020.09.24,인천,898
2020.09.24,광주,488
2020.09.24,대전,357
2020.09.24,울산,145
2020.09.24,세종,74
2020.09.24,경기,4272
2020.09.24,강원,222
2020.09.24,충북,164
2020.09.24,충남,474
2020.09.24,전북,117
2020.09.24,전남,168
2020.09.24,경북,1524
2020.09.24,경남,287
2020.09.24,제주,59
2020.09.25,서울,5152
2020.09.25,부산,407
2020.09.25,대구,7129
2020.09.25,인천,901
2020.09.25,광주,490
2020.09.25,대전,357
2020.09.25,울산,145
2020.09.25,세종,75
2020.09.25,경기,4299
2020.09.25,강원,223
2020.09.25,충북,167
2020.09.25,충남,475
2020.09.25,전북,120
2020.09.25,전남,168
2020.09.25,경북,1530
2020.09.25,경남,288
2020.09.25,제주,59
2020.09.26,서울,5178
2020.09.26,부산,409
2020.09.26,대구,7130
2020.09.26,인천,902
2020.09.26,광주,490
2020.09.26,대전,358
2020.09.26,울산,145
2020.09.26,세종,75
2020.09.26,경기,4313
2020.09.26,강원,223
2020.09.26,충북,167
2020.09.26,충남,475
2020.09.26,전북,123
2020.09.26,전남,168
2020.09.26,경북,1533
2020.09.26,경남,289
2020.09.26,제주,59
2020.09.27,서울,5212
2020.09.27,부산,412
2020.09.27,대구,7130
2020.09.27,인천,911
2020.09.27,광주,492
2020.09.27,대전,358
2020.09.27,울산,145
2020.09.27,세종,76
2020.09.27,경기,4334
2020.09.27,강원,223
2020.09.27,충북,169
2020.09.27,충남,477
2020.09.27,전북,125
2020.09.27,전남,169
2020.09.27,경북,1539
2020.09.27,경남,290
2020.09.27,제주,59
2020.09.28,서울,5231
2020.09.28,부산,413
2020.09.28,대구,7130
2020.09.28,인천,912
2020.09.28,광주,492
2020.09.28,대전,358
2020.09.28,울산,146
2020.09.28,세종,76
2020.09.28,경기,4348
2020.09.28,강원,224
2020.09.28,충북,170
2020.09.28,충남,477
2020.09.28,전북,125
2020.09.28,전남,169
2020.09.28,경북,1543
2020.09.28,경남,291
2020.09.28,제주,59
2020.09.29,서울,5242
2020.09.29,부산,416
2020.09.29,대구,7130
2020.09.29,인천,912
2020.09.29,광주,492
2020.09.29,대전,358
2020.09.29,울산,146
2020.09.29,세종,76
2020.09.29,경기,4358
2020.09.29,강원,224
2020.09.29,충북,171
2020.09.29,충남,479
2020.09.29,전북,125
2020.09.29,전남,169
2020.09.29,경북,1545
2020.09.29,경남,291
2020.09.29,제주,59
2020.09.30,서울,5293
2020.09.30,부산,421
2020.09.30,대구,7132
2020.09.30,인천,916
2020.09.30,광주,495
2020.09.30,대전,360
2020.09.30,울산,147
2020.09.30,세종,76
2020.09.30,경기,4384
2020.09.30,강원,224
2020.09.30,충북,171
2020.09.30,충남,484
2020.09.30,전북,128
2020.09.30,전남,169
2020.09.30,경북,1551
2020.09.30,경남,291
2020.09.30,제주,59
2020.10.01,서울,5323
2020.10.01,부산,427
2020.10.01,대구,7133
2020.10.01,인천,919
2020.10.01,광주,495
2020.10.01,대전,360
2020.10.01,울산,147
2020.10.01,세종,76
2020.10.01,경기,4405
2020.10.01,강원,224
2020.10.01,충북,172
2020.10.01,충남,487
2020.10.01,전북,128
2020.10.01,전남,170
2020.10.01,경북,1556
2020.10.01,경남,291
2020.10.01,제주,59
2020.10.02,서울,5334
2020.10.02,부산,445
2020.10.02,대구,7133
2020.10.02,인천,923
2020.10.02,광주,495
2020.10.02,대전,360
2020.10.02,울산,147
2020.10.02,세종,76
2020.10.02,경기,4424
2020.10.02,강원,224
2020.10.02,충북,172
2020.10.02,충남,488
2020.10.02,전북,128
2020.10.02,전남,170
2020.10.02,경북,1560
2020.10.02,경남,291
2020.10.02,제주,59
2020.10.03,서울,5360
2020.10.03,부산,453
2020.10.03,대구,7133
2020.10.03,인천,930
2020.10.03,광주,495
2020.10.03,대전,362
2020.10.03,울산,147
2020.10.03,세종,76
2020.10.03,경기,4434
2020.10.03,강원,224
2020.10.03,충북,173
2020.10.03,충남,489
2020.10.03,전북,129
2020.10.03,전남,173
2020.10.03,경북,1562
2020.10.03,경남,291
2020.10.03,제주,59
2020.10.04,서울,5376
2020.10.04,부산,458
2020.10.04,대구,7135
2020.10.04,인천,936
2020.10.04,광주,496
2020.10.04,대전,364
2020.10.04,울산,148
2020.10.04,세종,76
2020.10.04,경기,4450
2020.10.04,강원,224
2020.10.04,충북,175
2020.10.04,충남,489
2020.10.04,전북,129
2020.10.04,전남,173
2020.10.04,경북,1566
2020.10.04,경남,291
2020.10.04,제주,59
2020.10.05,서울,5395
2020.10.05,부산,463
2020.10.05,대구,7136
2020.10.05,인천,941
2020.10.05,광주,496
2020.10.05,대전,365
2020.10.05,울산,152
2020.10.05,세종,77
2020.10.05,경기,4477
2020.10.05,강원,224
2020.10.05,충북,176
2020.10.05,충남,491
2020.10.05,전북,132
2020.10.05,전남,173
2020.10.05,경북,1567
2020.10.05,경남,292
2020.10.05,제주,59
2020.10.06,서울,5410
2020.10.06,부산,466
2020.10.06,대구,7136
2020.10.06,인천,945
2020.10.06,광주,496
2020.10.06,대전,368
2020.10.06,울산,153
2020.10.06,세종,77
2020.10.06,경기,4512
2020.10.06,강원,224
2020.10.06,충북,176
2020.10.06,충남,491
2020.10.06,전북,141
2020.10.06,전남,173
2020.10.06,경북,1567
2020.10.06,경남,292
2020.10.06,제주,59
2020.10.07,서울,5443
2020.10.07,부산,468
2020.10.07,대구,7137
2020.10.07,인천,951
2020.10.07,광주,496
2020.10.07,대전,370
2020.10.07,울산,154
2020.10.07,세종,78
2020.10.07,경기,4565
2020.10.07,강원,224
2020.10.07,충북,176
2020.10.07,충남,491
2020.10.07,전북,149
2020.10.07,전남,173
2020.10.07,경북,1567
2020.10.07,경남,292
2020.10.07,제주,59
2020.10.08,서울,5463
2020.10.08,부산,473
2020.10.08,대구,7137
2020.10.08,인천,956
